Region;SubRegion;Country;CountryCode;Year;DrugGroup;Drug;SpecificDrugName;KgEquivalent;Comment
Europe;Western and Central Europe;Lithuania;LTU;2013;Sedatives and Tranquillizers;Sedatives and tranquillizers;;0;
Europe;Western and Central Europe;Lithuania;LTU;2013;Sedatives and Tranquillizers;Sedatives and tranquillizers;;0;
Europe;Western and Central Europe;Lithuania;LTU;2013;Substances not under international control;Other Plant-based substances;Mushrooms;1;
Europe;Western and Central Europe;Lithuania;LTU;2013;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);0;
Europe;Western and Central Europe;Lithuania;LTU;2013;Other miscellaneous;Other miscellaneous;Polyvinylpyrrolidone (PVP);1;
Europe;Western and Central Europe;Lithuania;LTU;2013;Hallucinogens;Other Hallucinogens;Dimethyltryptamine (DMT);3;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Cannabis-type;Marijuana (herb);;11;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Cannabis-type;Hashish (resin);;8;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Cannabis-type;Cannabis plants;;1;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Opioids;Heroin;;4;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Cocaine-type;Cocaine salts;;1;
Europe;Western and Central Europe;Luxembourg;LUX;2013;ATS;Amphetamine;;5;
Europe;Western and Central Europe;Luxembourg;LUX;2013;ATS;Ecstasy-type substances;;0;
Europe;Western and Central Europe;Luxembourg;LUX;2013;Hallucinogens;Other Hallucinogens;Psilocybin;0;
Europe;Western and Central Europe;Malta;MLT;2013;Cannabis-type;Marijuana (herb);;10;
Europe;Western and Central Europe;Malta;MLT;2013;Cannabis-type;Hashish (resin);;1;
Europe;Western and Central Europe;Malta;MLT;2013;Cannabis-type;Cannabis plants;;3;
Europe;Western and Central Europe;Malta;MLT;2013;Cannabis-type;Cannabis seed;;0;
Europe;Western and Central Europe;Malta;MLT;2013;Opioids;Heroin;;1;
Europe;Western and Central Europe;Malta;MLT;2013;Cocaine-type;Cocaine salts;;4;
Europe;Western and Central Europe;Malta;MLT;2013;Cocaine-type;Crack;;0;
Europe;Western and Central Europe;Malta;MLT;2013;ATS;Amphetamine;;0;
Europe;Western and Central Europe;Malta;MLT;2013;ATS;Ecstasy-type substances;;8;
Europe;Western and Central Europe;Malta;MLT;2013;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);0;
Europe;Western and Central Europe;Malta;MLT;2013;Substances not under international control;Plant-based NPS;Khat;159;
Africa;Eastern Africa;Mauritius;MUS;2013;Cannabis-type;Marijuana (herb);;16;
Africa;Eastern Africa;Mauritius;MUS;2013;Cannabis-type;Hashish (resin);;2;
Africa;Eastern Africa;Mauritius;MUS;2013;Cannabis-type;Cannabis plants;;5533;
Africa;Eastern Africa;Mauritius;MUS;2013;Opioids;Heroin;;14;
Africa;Eastern Africa;Mauritius;MUS;2013;Opioids;Pharmaceutical opioids;Buprenorphine;0;
Africa;Eastern Africa;Mauritius;MUS;2013;Sedatives and Tranquillizers;Sedatives and tranquillizers;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cannabis-type;Marijuana (herb);;958501;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cannabis-type;Hashish (resin);;11;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cannabis-type;Cannabis plants;;3795;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cannabis-type;Cannabis seed;;2628;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cannabis-type;Cannabis seed;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Opioids;Heroin;;385;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Opioids;Opium;Raw and prepared;227;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Opioids;Illicit morphine;;118;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Opioids;Poppy plants;;10209;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cocaine-type;Cocaine salts;;6074;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Cocaine-type;Crack;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;ATS;Amphetamine;;2;
Americas;Northern America (including Mexico);Mexico;MEX;2013;ATS;Amphetamine;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;ATS;Methamphetamine;;14580;
Americas;Northern America (including Mexico);Mexico;MEX;2013;ATS;Ecstasy-type substances;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Sedatives and Tranquillizers;Benzodiazepines;;12;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Hallucinogens;Hallucinogens;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Hallucinogens;Hallucinogens;;0;
Americas;Northern America (including Mexico);Mexico;MEX;2013;ATS;Methamphetamine;Liquid methamphetamine;3342;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Precursors;Other precursors;Methylamine;89;
Americas;Northern America (including Mexico);Mexico;MEX;2013;Precursors;Other precursors;Methylamine;3041;
Europe;Western and Central Europe;Monaco;MCO;2013;Cannabis-type;Marijuana (herb);;0;
Europe;Western and Central Europe;Monaco;MCO;2013;Cannabis-type;Hashish (resin);;0;
Europe;Western and Central Europe;Monaco;MCO;2013;Cocaine-type;Cocaine salts;;0;
Asia;East and South-East Asia;Mongolia;MNG;2013;Cannabis-type;Marijuana (herb);;14;
Asia;East and South-East Asia;Mongolia;MNG;2013;Cannabis-type;Hashish (resin);;0;
Asia;East and South-East Asia;Mongolia;MNG;2013;Opioids;Illicit morphine;;10;
Asia;East and South-East Asia;Mongolia;MNG;2013;ATS;Non-specified ATS;;0;
Asia;East and South-East Asia;Mongolia;MNG;2013;Hallucinogens;Hallucinogens;;1;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cannabis-type;Hashish (resin);;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cannabis-type;Cannabis plants;;142;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cannabis-type;Cannabis seed;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cannabis-type;Cannabis seed;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cocaine-type;Cocaine salts;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Cocaine-type;Non-specified cocaine;Liquid cocaine;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Opioids;Pharmaceutical opioids;Methadone;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Opioids;Pharmaceutical opioids;Tramadol;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Solvents and Inhallants;Solvents and inhalants;Heptanone;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Solvents and Inhallants;Solvents and inhalants;Heptanone;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Opioids;Pharmaceutical opioids;Buprenorphine;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;ATS;Prescription stimulants;Pyrovalerone;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Non-specified;Non-specified;Pharmaceuticals;1;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Sedatives and Tranquillizers;Benzodiazepines;Diazepam (stesolid);0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;Sedatives and Tranquillizers;Benzodiazepines;Diazepam (stesolid);0;
Africa;Northern Africa;Morocco;MAR;2013;Cannabis-type;Hashish (resin);;107209;
Africa;Northern Africa;Morocco;MAR;2013;Cannabis-type;Marijuana (herb);;219320;
Africa;Northern Africa;Morocco;MAR;2013;Cannabis-type;Other types of cannabis;Majoun (cakes);287;
Africa;Northern Africa;Morocco;MAR;2013;Opioids;Heroin;;3;
Africa;Northern Africa;Morocco;MAR;2013;Cocaine-type;Cocaine salts;;14;
Africa;Northern Africa;Morocco;MAR;2013;ATS;Ecstasy-type substances;;4;
Africa;Northern Africa;Morocco;MAR;2013;Sedatives and Tranquillizers;Benzodiazepines;;5;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Cannabis-type;Marijuana (herb);;198;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Cannabis-type;Hashish (resin);;82;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Cannabis-type;Cannabis plants;;15653;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Cannabis-type;Cannabis oil;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Opioids;Heroin;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Cocaine-type;Cocaine salts;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;ATS;Amphetamine;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;ATS;Methamphetamine;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;ATS;Ecstasy-type substances;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cannabis-type;Marijuana (herb);;666;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cannabis-type;Hashish (resin);;1;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cannabis-type;Cannabis plants;;4018;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cannabis-type;Cannabis oil;;1;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cannabis-type;Cannabis seed;;4;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Heroin;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Opium;Raw and prepared;2;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Opium;Raw and prepared;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Illicit morphine;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Illicit morphine;;5;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Opioids;Pharmaceutical opioids;Codeine;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cocaine-type;Cocaine salts;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cocaine-type;Coca leaf;;163;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Cocaine-type;Coca leaf;;2;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;ATS;Amphetamine;;1;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;ATS;Amphetamine;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;ATS;Methamphetamine;;36;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;ATS;Ecstasy-type substances;;5;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Sedatives and Tranquillizers;GHB;;94;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Sedatives and Tranquillizers;GHB;;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Other miscellaneous;Other miscellaneous;GABA;0;
Oceania;Australia and New Zealand;New Zealand;NZL;2013;Hallucinogens;LSD;;0;
Africa;West and Central Africa;Nigeria;NGA;2013;Cannabis-type;Marijuana (herb);;205373;
Africa;West and Central Africa;Nigeria;NGA;2013;Opioids;Heroin;;25;
Africa;West and Central Africa;Nigeria;NGA;2013;Cocaine-type;Cocaine salts;;290;
Europe;Western and Central Europe;Norway;NOR;2013;Cannabis-type;Marijuana (herb);;481;
Europe;Western and Central Europe;Norway;NOR;2013;Cannabis-type;Hashish (resin);;2255;
Europe;Western and Central Europe;Norway;NOR;2013;Cannabis-type;Cannabis plants;;153;
Europe;Western and Central Europe;Norway;NOR;2013;Cannabis-type;Cannabis oil;;2;
Europe;Western and Central Europe;Norway;NOR;2013;Opioids;Heroin;;55;
Europe;Western and Central Europe;Norway;NOR;2013;Opioids;Opium;Raw and prepared;4;
Europe;Western and Central Europe;Norway;NOR;2013;Opioids;Pharmaceutical opioids;Morphine;0;
Europe;Western and Central Europe;Norway;NOR;2013;Opioids;Pharmaceutical opioids;Subutex (buprenorphine);0;
Europe;Western and Central Europe;Norway;NOR;2013;Cocaine-type;Cocaine salts;;187;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Amphetamine;;314;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Amphetamine;;1;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Methamphetamine;;189;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Methamphetamine;;0;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Ecstasy-type substances;;3;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Ecstasy-type substances;;2;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Prescription stimulants;Methylphenidate (Ritalin, Concerta);1;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Synthetic cathinones;alpha-pyrrolidinovalerophenone (alpha-PVP);0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Synthetic cathinones;Pentedrone;0;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Ecstasy-type substances;MDMA;1;
Europe;Western and Central Europe;Norway;NOR;2013;Sedatives and Tranquillizers;Benzodiazepines;;11;
Europe;Western and Central Europe;Norway;NOR;2013;Sedatives and Tranquillizers;Barbiturates;;0;
Europe;Western and Central Europe;Norway;NOR;2013;Sedatives and Tranquillizers;GHB;;118;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;GBL;;43;
Europe;Western and Central Europe;Norway;NOR;2013;Other miscellaneous;Other miscellaneous;1,4-butanediol;1;
Europe;Western and Central Europe;Norway;NOR;2013;Sedatives and Tranquillizers;Other sedatives and tranquillizers;Zolpidem;0;
Europe;Western and Central Europe;Norway;NOR;2013;Hallucinogens;LSD;;0;
Europe;Western and Central Europe;Norway;NOR;2013;Hallucinogens;Other Hallucinogens;25I-NBOMe;0;
Europe;Western and Central Europe;Norway;NOR;2013;Hallucinogens;Other Hallucinogens;PCP (Phencyclidine);0;
Europe;Western and Central Europe;Norway;NOR;2013;Hallucinogens;Other Hallucinogens;2C-B (4-bromo-2,5-dimethoxyphenethylamine);0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Piperazines;MCPP (meta-Chlorophenylpiperazine);0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Other Plant-based substances;Mushrooms;5;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Other stimulants;MDPV;0;
Europe;Western and Central Europe;Norway;NOR;2013;ATS;Other stimulants;MDPV;0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Ketamine and phencyclidine-type substances;"Methoxethamine (""MXE"")";0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Ketamine and phencyclidine-type substances;"Methoxethamine (""MXE"")";0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;0;
Europe;Western and Central Europe;Norway;NOR;2013;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;0;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Cannabis-type;Marijuana (herb);;2234;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Opioids;Heroin;;123;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Cocaine-type;Cocaine salts;;41014;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Cocaine-type;Crack;;162;
Americas;Central America (excluding Mexico);Panama;PAN;2013;ATS;Methamphetamine;;0;
Americas;Central America (excluding Mexico);Panama;PAN;2013;ATS;Ecstasy-type substances;;0;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Precursors;Other precursors;Norephedrine;21;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Precursors;Pseudoephedrine;;113;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Substances not under international control;Phenethylamines;2C-E (2,5-dimethoxy-4-ethylphenethylamine);0;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Other miscellaneous;Other miscellaneous;Tetramizol;120;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Other miscellaneous;Other miscellaneous;Lidocaine;0;
Americas;Central America (excluding Mexico);Panama;PAN;2013;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;0;
Americas;South America;Peru;PER;2013;Cannabis-type;Marijuana (herb);;3761;
Americas;South America;Peru;PER;2013;Opioids;Opium;Raw and prepared;69;
Americas;South America;Peru;PER;2013;Cocaine-type;Cocaine salts;;13332;
Americas;South America;Peru;PER;2013;Cocaine-type;Coca paste/cocaine base;;10841;
Asia;East and South-East Asia;Philippines;PHL;2013;Cannabis-type;Marijuana (herb);;650;
Asia;East and South-East Asia;Philippines;PHL;2013;Cannabis-type;Cannabis seed;;139;
Asia;East and South-East Asia;Philippines;PHL;2013;Cannabis-type;Marijuana (herb);Bricks;742;
Asia;East and South-East Asia;Philippines;PHL;2013;Cannabis-type;Marijuana (herb);Buds (flowers);262;
Asia;East and South-East Asia;Philippines;PHL;2013;Opioids;Pharmaceutical opioids;Oxycodone;0;
Asia;East and South-East Asia;Philippines;PHL;2013;Cocaine-type;Cocaine salts;;12;
Asia;East and South-East Asia;Philippines;PHL;2013;Cocaine-type;Non-specified cocaine;Liquid cocaine;2;
Asia;East and South-East Asia;Philippines;PHL;2013;ATS;Ecstasy-type substances;;0;
Asia;East and South-East Asia;Philippines;PHL;2013;Opioids;Pharmaceutical opioids;Nalbuphine (Nubain);0;
Europe;Western and Central Europe;Poland;POL;2013;Cannabis-type;Marijuana (herb);;1243;
Europe;Western and Central Europe;Poland;POL;2013;Cannabis-type;Hashish (resin);;208;
Europe;Western and Central Europe;Poland;POL;2013;Cannabis-type;Cannabis plants;;6929;
Europe;Western and Central Europe;Poland;POL;2013;Opioids;Heroin;;5;
Europe;Western and Central Europe;Poland;POL;2013;Opioids;Illicit morphine;;0;
Europe;Western and Central Europe;Poland;POL;2013;Sedatives and Tranquillizers;Benzodiazepines;Clonazepam;0;
Europe;Western and Central Europe;Poland;POL;2013;Sedatives and Tranquillizers;Benzodiazepines;Diazepam (stesolid);0;
Europe;Western and Central Europe;Poland;POL;2013;Sedatives and Tranquillizers;Benzodiazepines;Relanium;0;
Europe;Western and Central Europe;Poland;POL;2013;Opioids;Other illicit opiates;Polish heroin;0;
Europe;Western and Central Europe;Poland;POL;2013;Cocaine-type;Cocaine salts;;21;
Europe;Western and Central Europe;Poland;POL;2013;Cocaine-type;Coca leaf;;0;
